Año,Mes,Dia,Presidente,Sacos_de_cafe_producidos,Sacos_de_cafe_exportados,Valor_exportacion_(Dolares),Kilos_de_cafe_producidos,Factor_de_rendimiento,Kilos_de_cafe_pergamino,Carga_de_cafe,Precio_interno_diario,Valor_cosecha_(Pesos)
2008,Febrero,2/17/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,539750,13692414716
2008,Febrero,2/18/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,539750,13692414716
2008,Febrero,2/19/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,554875,14076106745
2008,Febrero,2/20/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,560500,14218802127
2008,Febrero,2/21/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,560625,14221973136
2008,Febrero,2/22/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,571375,14494679867
2008,Febrero,2/23/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,571375,14494679867
2008,Febrero,2/24/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,571375,14494679867
2008,Febrero,2/25/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,573625,14551758020
2008,Febrero,2/26/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,561125,14234657170
2008,Febrero,2/27/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,569625,14450285748
2008,Febrero,2/28/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,576500,14624691216
2008,Febrero,2/29/2008,Alvaro_Uribe_(P2),37586,41172,7586207,2255172,0.7111846,3171009,25368,570625,14475653816
2008,Marzo,3/1/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,570625,10833392533
2008,Marzo,3/2/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,570625,10833392533
2008,Marzo,3/3/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,575375,10923571924
2008,Marzo,3/4/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,567750,10778810271
2008,Marzo,3/5/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,572000,10859497094
2008,Marzo,3/6/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,545875,10363510448
2008,Marzo,3/7/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,527250,10009912312
2008,Marzo,3/8/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,527250,10009912312
2008,Marzo,3/9/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,527250,10009912312
2008,Marzo,3/10/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,524125,9950583766
2008,Marzo,3/11/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,527625,10017031738
2008,Marzo,3/12/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,529750,10057375149
2008,Marzo,3/13/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,548125,10406227001
2008,Marzo,3/14/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,509875,9680045596
2008,Marzo,3/15/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,509875,9680045596
2008,Marzo,3/16/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,509875,9680045596
2008,Marzo,3/17/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,462125,8773505410
2008,Marzo,3/18/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,458125,8697564871
2008,Marzo,3/19/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,449125,8526698658
2008,Marzo,3/20/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,441250,8377190721
2008,Marzo,3/21/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,441250,8377190721
2008,Marzo,3/22/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,441250,8377190721
2008,Marzo,3/23/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,441250,8377190721
2008,Marzo,3/24/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,433250,8225309643
2008,Marzo,3/25/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,451750,8576534636
2008,Marzo,3/26/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,446625,8479235821
2008,Marzo,3/27/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,445250,8453131260
2008,Marzo,3/28/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,443625,8422280416
2008,Marzo,3/29/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,443625,8422280416
2008,Marzo,3/30/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,443625,8422280416
2008,Marzo,3/31/2008,Alvaro_Uribe_(P2),28129,29161,5741935,1687742,0.7111846,2373142,18985,430125,8165981097
2008,Abril,4/1/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,438000,8730627744
2008,Abril,4/2/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,435375,8678303777
2008,Abril,4/3/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,444625,8862683472
2008,Abril,4/4/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,445625,8882616412
2008,Abril,4/5/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,445625,8882616412
2008,Abril,4/6/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,445625,8882616412
2008,Abril,4/7/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,450875,8987264347
2008,Abril,4/8/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,447125,8912515822
2008,Abril,4/9/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,458125,9131778163
2008,Abril,4/10/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,432125,8613521721
2008,Abril,4/11/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,435500,8680795394
2008,Abril,4/12/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,435500,8680795394
2008,Abril,4/13/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,435500,8680795394
2008,Abril,4/14/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,435000,8670828924
2008,Abril,4/15/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,447500,8919990675
2008,Abril,4/16/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,449625,8962348172
2008,Abril,4/17/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,466250,9293733301
2008,Abril,4/18/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,445875,8887599647
2008,Abril,4/19/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,445875,8887599647
2008,Abril,4/20/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,445875,8887599647
2008,Abril,4/21/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,432250,8616013339
2008,Abril,4/22/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,442750,8825309209
2008,Abril,4/23/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,437625,8723152892
2008,Abril,4/24/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,422000,8411700703
2008,Abril,4/25/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,423000,8431633643
2008,Abril,4/26/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,423000,8431633643
2008,Abril,4/27/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,423000,8431633643
2008,Abril,4/28/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,432875,8628471426
2008,Abril,4/29/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,440000,8770493624
2008,Abril,4/30/2008,Alvaro_Uribe_(P2),29533,30467,6100000,1772000,0.7111846,2491618,19933,435125,8673320542
2008,Mayo,5/1/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,413750,7386676149
2008,Mayo,5/2/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,411250,7342043665
2008,Mayo,5/3/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,411250,7342043665
2008,Mayo,5/4/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,411250,7342043665
2008,Mayo,5/5/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,423250,7556279590
2008,Mayo,5/6/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,429625,7670092425
2008,Mayo,5/7/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,427375,7629923189
2008,Mayo,5/8/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,437250,7806221502
2008,Mayo,5/9/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,444500,7935655706
2008,Mayo,5/10/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,444500,7935655706
2008,Mayo,5/11/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,444500,7935655706
2008,Mayo,5/12/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,451625,8062858286
2008,Mayo,5/13/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,446750,7975824942
2008,Mayo,5/14/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,450250,8038310420
2008,Mayo,5/15/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,447500,7989214687
2008,Mayo,5/16/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,450000,8033847171
2008,Mayo,5/17/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,450000,8033847171
2008,Mayo,5/18/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,450000,8033847171
2008,Mayo,5/19/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,438875,7835232616
2008,Mayo,5/20/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,446625,7973593318
2008,Mayo,5/21/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,459000,8194524115
2008,Mayo,5/22/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,433625,7741504399
2008,Mayo,5/23/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,433625,7741504399
2008,Mayo,5/24/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,433625,7741504399
2008,Mayo,5/25/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,433625,7741504399
2008,Mayo,5/26/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,433625,7741504399
2008,Mayo,5/27/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,424375,7576364208
2008,Mayo,5/28/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,436875,7799526629
2008,Mayo,5/29/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,418375,7469246245
2008,Mayo,5/30/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,425250,7591985577
2008,Mayo,5/31/2008,Alvaro_Uribe_(P2),26452,27871,5580645,1587097,0.7111846,2231624,17853,425250,7591985577
2008,Junio,6/1/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,425250,10007224566
2008,Junio,6/2/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,437125,10286673812
2008,Junio,6/3/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,415750,9783665169
2008,Junio,6/4/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,415625,9780723598
2008,Junio,6/5/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,425375,10010166137
2008,Junio,6/6/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,421750,9924860578
2008,Junio,6/7/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,421750,9924860578
2008,Junio,6/8/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,421750,9924860578
2008,Junio,6/9/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,405125,9533631634
2008,Junio,6/10/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,423250,9960159430
2008,Junio,6/11/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,419875,9880737013
2008,Junio,6/12/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,424000,9977808856
2008,Junio,6/13/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,433375,10198426681
2008,Junio,6/14/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,433375,10198426681
2008,Junio,6/15/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,433375,10198426681
2008,Junio,6/16/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,433125,10192543539
2008,Junio,6/17/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,436625,10274907528
2008,Junio,6/18/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,433625,10204309823
2008,Junio,6/19/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,436875,10280790670
2008,Junio,6/20/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,460625,10839689161
2008,Junio,6/21/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,460625,10839689161
2008,Junio,6/22/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,460625,10839689161
2008,Junio,6/23/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,475875,11198560824
2008,Junio,6/24/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,488000,11483893211
2008,Junio,6/25/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,500250,11772167170
2008,Junio,6/26/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,538250,12666404756
2008,Junio,6/27/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,540750,12725236176
2008,Junio,6/28/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,540750,12725236176
2008,Junio,6/29/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,540750,12725236176
2008,Junio,6/30/2008,Alvaro_Uribe_(P2),34867,31533,6200000,2092000,0.7111846,2941571,23533,550250,12948795573
2008,Julio,7/1/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,541250,10499601424
2008,Julio,7/2/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,517375,10036455033
2008,Julio,7/3/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,489625,9498138286
2008,Julio,7/4/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,489625,9498138286
2008,Julio,7/5/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,489625,9498138286
2008,Julio,7/6/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,489625,9498138286
2008,Julio,7/7/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,467625,9071364648
2008,Julio,7/8/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,455750,8841003878
2008,Julio,7/9/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,445750,8647015861
2008,Julio,7/10/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,456125,8848278428
2008,Julio,7/11/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,465000,9020442794
2008,Julio,7/12/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,465000,9020442794
2008,Julio,7/13/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,465000,9020442794
2008,Julio,7/14/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,463125,8984070040
2008,Julio,7/15/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,458375,8891925732
2008,Julio,7/16/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,459875,8921023935
2008,Julio,7/17/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,441375,8562146103
2008,Julio,7/18/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,457375,8872526931
2008,Julio,7/19/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,457375,8872526931
2008,Julio,7/20/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,457375,8872526931
2008,Julio,7/21/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,453875,8804631125
2008,Julio,7/22/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,452250,8773108072
2008,Julio,7/23/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,438500,8506374548
2008,Julio,7/24/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,441375,8562146103
2008,Julio,7/25/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,450750,8744009869
2008,Julio,7/26/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,450750,8744009869
2008,Julio,7/27/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,450750,8744009869
2008,Julio,7/28/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,443500,8603368557
2008,Julio,7/29/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,447000,8671264363
2008,Julio,7/30/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,456875,8862827530
2008,Julio,7/31/2008,Alvaro_Uribe_(P2),28742,28774,5806452,1724516,0.7111846,2424850,19399,460125,8925873635
2008,Agosto,8/1/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,467875,7283381885
2008,Agosto,8/2/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,467875,7283381885
2008,Agosto,8/3/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,467875,7283381885
2008,Agosto,8/4/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,458625,7139387693
2008,Agosto,8/5/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,487250,7584991340
2008,Agosto,8/6/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,480625,7481860365
2008,Agosto,8/7/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,491125,7645313231
2008,Agosto,8/8/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,480375,7477968630
2008,Agosto,8/9/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,480375,7477968630
2008,Agosto,8/10/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,480375,7477968630
2008,Agosto,8/11/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,490125,7629746292
2008,Agosto,8/12/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,494875,7703689255
2008,Agosto,8/13/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,490875,7641421496
2008,Agosto,8/14/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,494125,7692014050
2008,Agosto,8/15/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,487125,7583045473
2008,Agosto,8/16/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,487125,7583045473
2008,Agosto,8/17/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,487125,7583045473
2008,Agosto,8/18/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,495125,7707580990
2008,Agosto,8/19/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,504625,7855466916
2008,Agosto,8/20/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,508375,7913842940
2008,Agosto,8/21/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,511000,7954706157
2008,Agosto,8/22/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,515000,8016973915
2008,Agosto,8/23/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,515000,8016973915
2008,Agosto,8/24/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,515000,8016973915
2008,Agosto,8/25/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,515000,8016973915
2008,Agosto,8/26/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,536875,8357500720
2008,Agosto,8/27/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,534125,8314691636
2008,Agosto,8/28/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,540875,8419768478
2008,Agosto,8/29/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,537750,8371121792
2008,Agosto,8/30/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,537750,8371121792
2008,Agosto,8/31/2008,Alvaro_Uribe_(P2),23065,20710,4225806,1383871,0.7111846,1945867,15567,537750,8371121792
2008,Septiembre,9/1/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,537750,9400242919
2008,Septiembre,9/2/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,544375,9516052513
2008,Septiembre,9/3/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,547750,9575049853
2008,Septiembre,9/4/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,572875,10014252277
2008,Septiembre,9/5/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,551375,9638417367
2008,Septiembre,9/6/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,551375,9638417367
2008,Septiembre,9/7/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,551375,9638417367
2008,Septiembre,9/8/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,559500,9780448002
2008,Septiembre,9/9/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,552375,9655898061
2008,Septiembre,9/10/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,549750,9610011240
2008,Septiembre,9/11/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,545875,9542273553
2008,Septiembre,9/12/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,541500,9465795519
2008,Septiembre,9/13/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,541500,9465795519
2008,Septiembre,9/14/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,541500,9465795519
2008,Septiembre,9/15/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,543000,9492016559
2008,Septiembre,9/16/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,532125,9301914018
2008,Septiembre,9/17/2008,Alvaro_Uribe_(P2),25900,31300,6500000,1554000,0.7111846,2185087,17481,546500,9553198987
