Año,Mes,Dia,Presidente,Sacos de cafe producidos,Sacos de cafe exportados,Valor exportacion (Dolares),Kilos de cafe producidos,Factor de rendimiento,Kilos de cafe pergamino,Carga de cafe,Precio interno diario,Valor cosecha (Pesos)
9,ene,jue-08-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,537.875,10.054.173.322
9,ene,vie-09-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,565.875,10.577.560.453
9,ene,sáb-10-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,565.875,10.577.560.453
9,ene,dom-11-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,565.875,10.577.560.453
9,ene,lun-12-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,544.500,10.178.010.456
9,ene,mar-13-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,547.000,10.224.741.450
9,ene,mié-14-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,551.250,10.304.184.139
9,ene,jue-15-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,549.375,10.269.135.894
9,ene,vie-16-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,565.000,10.561.204.606
9,ene,sáb-17-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,565.000,10.561.204.606
9,ene,dom-18-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,565.000,10.561.204.606
9,ene,lun-19-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,565.000,10.561.204.606
9,ene,mar-20-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,553.375,10.343.905.484
9,ene,mié-21-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,566.000,10.579.897.003
9,ene,jue-22-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,577.375,10.792.523.025
9,ene,vie-23-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,590.000,11.028.514.544
9,ene,sáb-24-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,590.000,11.028.514.544
9,ene,dom-25-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,590.000,11.028.514.544
9,ene,lun-26-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,599.000,11.196.746.122
9,ene,mar-27-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,620.750,11.603.305.768
9,ene,mié-28-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,633.000,11.832.287.638
9,ene,jue-29-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,639.250,11.949.115.122
9,ene,vie-30-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,640.000,11.963.134.420
9,ene,sáb-31-ene-09,Alvaro Uribe (P2),28.258,28.000,5.064.516,1.695.484,"72,56357%",2.336.550,18.692,640.000,11.963.134.420
9,feb,dom-01-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,640.000,13.123.940.842
9,feb,lun-02-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,643.500,13.195.712.394
9,feb,mar-03-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,644.125,13.208.528.742
9,feb,mié-04-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,630.375,12.926.569.076
9,feb,jue-05-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,640.625,13.136.757.191
9,feb,vie-06-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,646.750,13.262.357.406
9,feb,sáb-07-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,646.750,13.262.357.406
9,feb,dom-08-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,646.750,13.262.357.406
9,feb,lun-09-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,655.625,13.444.349.554
9,feb,mar-10-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,642.875,13.182.896.045
9,feb,mié-11-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,647.875,13.285.426.833
9,feb,jue-12-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,626.500,12.847.107.715
9,feb,vie-13-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,621.750,12.749.703.467
9,feb,sáb-14-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,621.750,12.749.703.467
9,feb,dom-15-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,621.750,12.749.703.467
9,feb,lun-16-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,621.750,12.749.703.467
9,feb,mar-17-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,625.500,12.826.601.558
9,feb,mié-18-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,627.625,12.870.177.143
9,feb,jue-19-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,633.750,12.995.777.358
9,feb,vie-20-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,640.125,13.126.504.112
9,feb,sáb-21-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,640.125,13.126.504.112
9,feb,dom-22-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,640.125,13.126.504.112
9,feb,lun-23-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,645.875,13.244.414.518
9,feb,mar-24-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,647.625,13.280.300.294
9,feb,mié-25-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,643.375,13.193.149.124
9,feb,jue-26-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,637.250,13.067.548.909
9,feb,vie-27-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,650.750,13.344.382.036
9,feb,sáb-28-feb-09,Alvaro Uribe (P2),31.000,33.679,6.214.286,1.860.000,"72,56357%",2.563.270,20.506,650.750,13.344.382.036
9,mar,dom-01-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,650.750,10.622.739.082
9,mar,lun-02-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,634.500,10.357.476.677
9,mar,mar-03-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,644.375,10.518.674.600
9,mar,mié-04-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,644.750,10.524.796.040
9,mar,jue-05-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,641.625,10.473.784.039
9,mar,vie-06-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,633.000,10.332.990.916
9,mar,sáb-07-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,633.000,10.332.990.916
9,mar,dom-08-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,633.000,10.332.990.916
9,mar,lun-09-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,628.625,10.261.574.115
9,mar,mar-10-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,618.875,10.102.416.672
9,mar,mié-11-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,620.750,10.133.023.873
9,mar,jue-12-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,627.375,10.241.169.315
9,mar,vie-13-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,631.500,10.308.505.156
9,mar,sáb-14-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,631.500,10.308.505.156
9,mar,dom-15-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,631.500,10.308.505.156
9,mar,lun-16-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,607.250,9.912.652.028
9,mar,mar-17-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,611.250,9.977.947.390
9,mar,mié-18-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,619.500,10.112.619.072
9,mar,jue-19-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,634.000,10.349.314.757
9,mar,vie-20-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,685.000,11.181.830.613
9,mar,sáb-21-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,685.000,11.181.830.613
9,mar,dom-22-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,685.000,11.181.830.613
9,mar,lun-23-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,687.250,11.218.559.253
9,mar,mar-24-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,694.000,11.328.745.175
9,mar,mié-25-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,706.500,11.532.793.179
9,mar,jue-26-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,716.250,11.691.950.622
9,mar,vie-27-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,720.750,11.765.407.904
9,mar,sáb-28-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,720.750,11.765.407.904
9,mar,dom-29-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,720.750,11.765.407.904
9,mar,lun-30-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,733.500,11.973.536.868
9,mar,mar-31-mar-09,Alvaro Uribe (P2),24.677,26.355,4.903.226,1.480.645,"72,56357%",2.040.480,16.324,740.375,12.085.763.270
9,abr,mié-01-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,717.750,5.460.012.510
9,abr,jue-02-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,712.625,5.421.026.005
9,abr,vie-03-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,750.125,5.706.293.117
9,abr,sáb-04-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,750.125,5.706.293.117
9,abr,dom-05-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,750.125,5.706.293.117
9,abr,lun-06-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,732.250,5.570.315.793
9,abr,mar-07-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,745.625,5.672.061.063
9,abr,mié-08-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,747.500,5.686.324.419
9,abr,jue-09-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,755.000,5.743.377.841
9,abr,vie-10-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,755.000,5.743.377.841
9,abr,sáb-11-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,755.000,5.743.377.841
9,abr,dom-12-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,755.000,5.743.377.841
9,abr,lun-13-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,724.125,5.508.507.919
9,abr,mar-14-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,726.375,5.525.623.946
9,abr,mié-15-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,758.125,5.767.150.100
9,abr,jue-16-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,762.750,5.802.333.044
9,abr,vie-17-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,791.375,6.020.086.939
9,abr,sáb-18-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,791.375,6.020.086.939
9,abr,dom-19-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,791.375,6.020.086.939
9,abr,lun-20-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,792.375,6.027.694.062
9,abr,mar-21-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,779.375,5.928.801.463
9,abr,mié-22-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,790.125,6.010.578.035
9,abr,jue-23-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,788.000,5.994.412.899
9,abr,vie-24-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,800.125,6.086.649.265
9,abr,sáb-25-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,800.125,6.086.649.265
9,abr,dom-26-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,800.125,6.086.649.265
9,abr,lun-27-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,784.750,5.969.689.749
9,abr,mar-28-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,785.125,5.972.542.420
9,abr,mié-29-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,785.000,5.971.591.530
9,abr,jue-30-abr-09,Alvaro Uribe (P2),11.500,18.333,3.633.333,690.000,"72,56357%",950.890,7.607,785.125,5.972.542.420
9,may,vie-01-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,801.875,12.011.705.847
9,may,sáb-02-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,801.875,12.011.705.847
9,may,dom-03-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,801.875,12.011.705.847
9,may,lun-04-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,800.875,11.996.726.323
9,may,mar-05-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,800.375,11.989.236.561
9,may,mié-06-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,800.000,11.983.619.240
9,may,jue-07-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,795.250,11.912.466.500
9,may,vie-08-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,815.125,12.210.184.541
9,may,sáb-09-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,815.125,12.210.184.541
9,may,dom-10-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,815.125,12.210.184.541
9,may,lun-11-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,816.000,12.223.291.624
9,may,mar-12-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,815.000,12.208.312.100
9,may,mié-13-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,810.000,12.133.414.480
9,may,jue-14-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,820.125,12.285.082.161
9,may,vie-15-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,880.375,13.187.598.485
9,may,sáb-16-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,880.375,13.187.598.485
9,may,dom-17-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,880.375,13.187.598.485
9,may,lun-18-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,850.000,12.732.595.442
9,may,mar-19-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,875.000,13.107.083.543
9,may,mié-20-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,872.875,13.075.252.055
9,may,jue-21-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,873.000,13.077.124.495
9,may,vie-22-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,865.125,12.959.160.743
9,may,sáb-23-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,865.125,12.959.160.743
9,may,dom-24-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,865.125,12.959.160.743
9,may,lun-25-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,850.125,12.734.467.883
9,may,mar-26-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,860.000,12.882.390.683
9,may,mié-27-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,850.000,12.732.595.442
9,may,jue-28-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,840.000,12.582.800.202
9,may,vie-29-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,825.000,12.358.107.341
9,may,sáb-30-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,825.000,12.358.107.341
9,may,dom-31-may-09,Alvaro Uribe (P2),22.645,17.806,4.000.000,1.358.710,"72,56357%",1.872.441,14.980,825.000,12.358.107.341
9,jun,lun-01-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,825.000,12.460.798.166
9,jun,mar-02-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,819.875,12.383.390.178
9,jun,mié-03-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,760.000,11.479.038.311
9,jun,jue-04-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,750.125,11.329.886.333
9,jun,vie-05-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,696.875,10.525.598.451
9,jun,sáb-06-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,696.875,10.525.598.451
9,jun,dom-07-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,696.875,10.525.598.451
9,jun,lun-08-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,684.750,10.342.462.478
9,jun,mar-09-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,676.625,10.219.742.496
9,jun,mié-10-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,668.375,10.095.134.514
9,jun,jue-11-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,658.750,9.949.758.536
9,jun,vie-12-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,635.750,9.602.366.587
9,jun,sáb-13-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,635.750,9.602.366.587
9,jun,dom-14-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,635.750,9.602.366.587
9,jun,lun-15-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,601.375,9.083.166.663
9,jun,mar-16-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,612.750,9.254.974.638
9,jun,mié-17-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,607.625,9.177.566.649
9,jun,jue-18-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,625.125,9.441.886.611
9,jun,vie-19-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,629.500,9.507.966.601
9,jun,sáb-20-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,629.500,9.507.966.601
9,jun,dom-21-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,629.500,9.507.966.601
9,jun,lun-22-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,632.125,9.547.614.595
9,jun,mar-23-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,635.750,9.602.366.587
9,jun,mié-24-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,645.500,9.749.630.565
9,jun,jue-25-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,633.000,9.560.830.593
9,jun,vie-26-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,655.375,9.898.782.543
9,jun,sáb-27-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,655.375,9.898.782.543
9,jun,dom-28-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,655.375,9.898.782.543
9,jun,lun-29-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,655.375,9.898.782.543
9,jun,mar-30-jun-09,Alvaro Uribe (P2),22.833,21.400,5.166.667,1.370.000,"72,56357%",1.888.000,15.104,648.875,9.800.606.558
9,jul,mié-01-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,627.500,7.792.873.334
9,jul,jue-02-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,638.750,7.932.586.203
9,jul,vie-03-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,673.500,8.364.143.730
9,jul,sáb-04-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,673.500,8.364.143.730
9,jul,dom-05-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,673.500,8.364.143.730
9,jul,lun-06-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,658.625,8.179.412.270
9,jul,mar-07-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,654.125,8.123.527.123
9,jul,mié-08-jul-09,Alvaro Uribe (P2),18.774,19.613,4.709.677,1.126.452,"72,56357%",1.552.365,12.419,652.000,8.097.136.914
